NAI3画风法典,,,,,,,,,,,,,,,,,
"[artist:ningen_mame],[artist:ATDAN],artist:ciloranko,[[artist:rhasta]],artist:tidsean, [,[artist:ke-ta],artist:ciloranko,{{chiaroscuro}},[artist:sho_(sho_lwlw)]],","[artist:ningen_mame],[artist:ATDAN],artist:ciloranko,[[artist:rhasta]],artist:tidsean,[[artist:ke-ta],artist:ciloranko,{{chiaroscuro}},[artist:sho_(sho_lwlw)]],1girl,, best quality, amazing quality, very aesthetic, absurdres""
steps:28
height:1216
width:832
scale:6
uncond_scale:1
cfg_rescale:0
seed:1916772786
n_samples:1
hide_debug_overlay:false
noise_schedule:""native""
legacy_v3_extend:false
sampler:""k_dpmpp_2s_ancestral""
controlnet_strength:1
controlnet_model:null
dynamic_thresholding:false
dynamic_thresholding_percentile:0.999
dynamic_thresholding_mimic_scale:10
sm:true
sm_dyn:false
skip_cfg_below_sigma:0
lora_unet_weights:null
lora_clip_weights:null
uc:""nsfw, lowres, {bad}, error, fewer, extra, missing, worst quality, jpeg artifacts, bad quality, watermark, unfinished, displeasing, chromatic aberration, signature, extra digits, artistic error, username, scan, [abstract], bad anatomy, bad hands, @_@, mismatched pupils, heart-shaped pupils, glowing eyes, @_@, toy, chibi, [[[pingu]]]", , ,"⑤弱老五样系（老五样的基础上融合其他画师的特点）

原子弹+老五样部分

来自收集",,,,,,,,,,,,,
"[artist:ningen_mame],artist:ciloranko,tianliang duohe fangdongye,atdan,","[artist:ningen_mame],artist:ciloranko,tianliang duohe fangdongye,atdan,1girl,, best quality, amazing quality, very aesthetic, absurdres""
steps:28
height:1216
width:832
scale:6
uncond_scale:1
cfg_rescale:0
seed:1138833488
n_samples:1
hide_debug_overlay:false
noise_schedule:""native""
legacy_v3_extend:false
sampler:""k_dpmpp_2s_ancestral""
controlnet_strength:1
controlnet_model:null
dynamic_thresholding:false
dynamic_thresholding_percentile:0.999
dynamic_thresholding_mimic_scale:10
sm:true
sm_dyn:false
skip_cfg_below_sigma:0
lora_unet_weights:null
lora_clip_weights:null
uc:""nsfw, lowres, {bad}, error, fewer, extra, missing, worst quality, jpeg artifacts, bad quality, watermark, unfinished, displeasing, chromatic aberration, signature, extra digits, artistic error, username, scan, [abstract], bad anatomy, bad hands, @_@, mismatched pupils, heart-shaped pupils, glowing eyes, @_@, toy, chibi, [[[pingu]]]", , ,"⑤弱老五样系（老五样的基础上融合其他画师的特点）

老五样部分+原子弹

来自收集",,,,,,,,,,,,,
"[artist:ATDAN],artist:ciloranko,[artist:tidsean],[artist:ke-ta],{{chiaroscuro}},[artist:as109]],[artist:sho_(sho_lwlw)]],","[artist:ATDAN],artist:ciloranko,[artist:tidsean],[artist:ke-ta],{{chiaroscuro}},[artist:as109]],[artist:sho_(sho_lwlw)]],1girl,, best quality, amazing quality, very aesthetic, absurdres""
steps:28
height:1216
width:832
scale:6
uncond_scale:1
cfg_rescale:0
seed:685629556
n_samples:1
hide_debug_overlay:false
noise_schedule:""native""
legacy_v3_extend:false
sampler:""k_dpmpp_2s_ancestral""
controlnet_strength:1
controlnet_model:null
dynamic_thresholding:false
dynamic_thresholding_percentile:0.999
dynamic_thresholding_mimic_scale:10
sm:true
sm_dyn:false
skip_cfg_below_sigma:0
lora_unet_weights:null
lora_clip_weights:null
uc:""nsfw, lowres, {bad}, error, fewer, extra, missing, worst quality, jpeg artifacts, bad quality, watermark, unfinished, displeasing, chromatic aberration, signature, extra digits, artistic error, username, scan, [abstract], bad anatomy, bad hands, @_@, mismatched pupils, heart-shaped pupils, glowing eyes, @_@, toy, chibi, [[[pingu]]]", , ,"⑤弱老五样系（老五样的基础上融合其他画师的特点）

原子弹+老五样部分+水叔

更多微调和例图见右侧→

来自收集",,"调整顺序，加入rhasta：
[artist:ATDAN],[[artist:rhasta]],[artist:tidsean],[artist:ke-ta],{{chiaroscuro}},[artist:as109]],[artist:sho_(sho_lwlw)]],artist:ciloranko,", , ,"去掉ATDAN，调整顺序:
artist:tidsean,[artist:ke-ta],artist:ciloranko,{{chiaroscuro}},[artist:sho_(sho_lwlw)]],{artist:ningen_mame},", , ,,,,,,
"[artist:ningenmame],artist:ciloranko,[artist:sho(sho_lwlw)],[[tianliang duohe fangdongye]],[[artist:rhasta]],[artist:As109],","[artist:ningenmame],artist:ciloranko,[artist:sho(sho_lwlw)],[[tianliang duohe fangdongye]],[[artist:rhasta]],[artist:As109],1girl, best quality, amazing quality, very aesthetic, absurdres""
steps:28
height:1216
width:832
scale:6
uncond_scale:1
cfg_rescale:0
seed:220616712
n_samples:1
hide_debug_overlay:false
noise_schedule:""native""
legacy_v3_extend:false
sampler:""k_dpmpp_2s_ancestral""
controlnet_strength:1
controlnet_model:null
dynamic_thresholding:false
dynamic_thresholding_percentile:0.999
dynamic_thresholding_mimic_scale:10
sm:true
sm_dyn:false
skip_cfg_below_sigma:0
lora_unet_weights:null
lora_clip_weights:null
uc:""nsfw, lowres, {bad}, error, fewer, extra, missing, worst quality, jpeg artifacts, bad quality, watermark, unfinished, displeasing, chromatic aberration, signature, extra digits, artistic error, username, scan, [abstract], bad anatomy, bad hands, @_@, mismatched pupils, heart-shaped pupils, glowing eyes, @_@, toy, chibi, [[[pingu]]]", , ,"⑤弱老五样系（老五样的基础上融合其他画师的特点）

老五样+水叔

来自收集",,,,,,,,,,,,,
"artist:ciloranko,artist:tianliang duohe fangdongye,[[artist:modare]],[artist:sho_(sho_lwlw)],","artist:ciloranko,artist:tianliang duohe fangdongye,[[artist:modare]],[artist:sho_(sho_lwlw)],1girl, best quality, amazing quality, very aesthetic, absurdres""
steps:28
height:1216
width:832
scale:6
uncond_scale:1
cfg_rescale:0
seed:3861767855
n_samples:1
hide_debug_overlay:false
noise_schedule:""native""
legacy_v3_extend:false
sampler:""k_dpmpp_2s_ancestral""
controlnet_strength:1
controlnet_model:null
dynamic_thresholding:false
dynamic_thresholding_percentile:0.999
dynamic_thresholding_mimic_scale:10
sm:true
sm_dyn:false
skip_cfg_below_sigma:0
lora_unet_weights:null
lora_clip_weights:null
uc:""nsfw, lowres, {bad}, error, fewer, extra, missing, worst quality, jpeg artifacts, bad quality, watermark, unfinished, displeasing, chromatic aberration, signature, extra digits, artistic error, username, scan, [abstract], bad anatomy, bad hands, @_@, mismatched pupils, heart-shaped pupils, glowing eyes, @_@, toy, chibi, [[[pingu]]]", , ,"⑤弱老五样系（老五样的基础上融合其他画师的特点）

老五样部分+も誰

来自收集",,,,,,,,,,,,,
"modare,ningen_mame,[kedama_milk],[mika_pikazo],{shiroshi_(denpa_eshidan)，wlop,tianliang_duohe_fangdongye},[ask_(askzy)],[kantoku],year_2023,","modare,ningen_mame,[kedama_milk],[mika_pikazo],{shiroshi_(denpa_eshidan)，wlop,tianliang_duohe_fangdongye},[ask_(askzy)],[kantoku],year_2023,1girl,, best quality, amazing quality, very aesthetic, absurdres""
steps:28
height:1216
width:832
scale:6
uncond_scale:1
cfg_rescale:0
seed:3043399367
n_samples:1
hide_debug_overlay:false
noise_schedule:""native""
legacy_v3_extend:false
sampler:""k_dpmpp_2s_ancestral""
controlnet_strength:1
controlnet_model:null
dynamic_thresholding:false
dynamic_thresholding_percentile:0.999
dynamic_thresholding_mimic_scale:10
sm:true
sm_dyn:false
skip_cfg_below_sigma:0
lora_unet_weights:null
lora_clip_weights:null
uc:""nsfw, lowres, {bad}, error, fewer, extra, missing, worst quality, jpeg artifacts, bad quality, watermark, unfinished, displeasing, chromatic aberration, signature, extra digits, artistic error, username, scan, [abstract], bad anatomy, bad hands, @_@, mismatched pupils, heart-shaped pupils, glowing eyes, @_@,chibi,toys,[[[Pingu]]]", , ,"⑤弱老五样系（老五样的基础上融合其他画师的特点）

老五样部分+も誰

上一条的微调

更多微调和例图见右侧→

来自收集",,"另：
ningen_mame,[kedama milk],mika_pikazo,{reoen,tianliang_duohe_fangdongye},[ask_(askzy)],[kantoku],year_2023,", , ,"另：
[kedama milk],mika_pikazo,{wlop,reoen,tianliang_duohe_fangdongye},[ask_(askzy)],[kantoku],year_2023,", , ,"另：
[kedama milk],{modare,reoen,tianliang_duohe_fangdongye},[ask_(askzy)],[kantoku],year_2023", , ,"另：
ningen_mame,[kedama_milk],[mika_pikazo],{reoen,tianliang_duohe_fangdongye},[ask_(askzy)][kantoku],year_2023,", , 
"[artist_sho (sho lwlw)],artist_ciloranko,{{artist:pottsness}},[[artist:onineko]],[[artist:as109]],1girl","[artist_sho (sho lwlw)],artist_ciloranko,[{{artist:pottsness}},[[artist:onineko]][[artist:as109],1girl,best quality,amazing quality,very aesthetic,absurdres""
steps:28
height:1216
width:832
scale:6
uncond_scale:1
cfg_rescale:0
seed:1988561536
n_samples:1
hide_debug_overlay:false
noise_schedule:""native""
legacy_v3_extend:false
sampler:""k_dpmpp_2s_ancestral""
controlnet_strength:1
controlnet_model:null
dynamic_thresholding:false
dynamic_thresholding_percentile:0.999
dynamic_thresholding_mimic_scale:10
sm:true
sm_dyn:false
skip_cfg_below_sigma:0
lora_unet_weights:null
lora_clip_weights:null
uc:""nsfw, lowres, {bad}, error, fewer, extra, missing, worst quality, jpeg artifacts, bad quality, watermark, unfinished, displeasing, chromatic aberration, signature, extra digits, artistic error, username, scan, [abstract], bad anatomy, bad hands, @_@, mismatched pupils, heart-shaped pupils, glowing eyes, chibi, toy,[[[KKO]]]", , ,"⑤弱老五样系（老五样的基础上融合其他画师的特点）

来自收集",,,,,,,,,,,,,
"{artist:akakura}, {artist:kawacy}, {artist:ask(askzy)}, {artist:onineko},{artist:ciloranko},1girl","{artist:akakura},{artist:kawacy},{artist:ask(askzy)},{artist:onineko},{artist:ciloranko},1girl,best quality,amazing quality,very aesthetic,absurdres""
steps:28
height:1216
width:832
scale:6
uncond_scale:1
cfg_rescale:0
seed:1423812784
n_samples:1
hide_debug_overlay:false
noise_schedule:""native""
legacy_v3_extend:false
sampler:""k_dpmpp_2s_ancestral""
controlnet_strength:1
controlnet_model:null
dynamic_thresholding:false
dynamic_thresholding_percentile:0.999
dynamic_thresholding_mimic_scale:10
sm:true
sm_dyn:false
skip_cfg_below_sigma:0
lora_unet_weights:null
lora_clip_weights:null
uc:""nsfw, lowres, {bad}, error, fewer, extra, missing, worst quality, jpeg artifacts, bad quality, watermark, unfinished, displeasing, chromatic aberration, signature, extra digits, artistic error, username, scan, [abstract], bad anatomy, bad hands, @_@, mismatched pupils, heart-shaped pupils, glowing eyes, chibi, toy,[[[KKO]]]", , ,"⑤弱老五样系（老五样的基础上融合其他画师的特点）

来自Muscihamster",,,,,,,,,,,,,
"artist:ciloranko,artist:alphonse_(white_datura),artist:ask_(askzy),artist:gomzi,artist:you_shimizu,year_2023,,1girl","artist:ciloranko,artist:alphonse_(white_datura),artist:ask_(askzy),artist:gomzi,artist:you_shimizu,year_2023,,1girl,best quality,amazing quality,very aesthetic,absurdres""
steps:28
height:1216
width:832
scale:6
uncond_scale:1
cfg_rescale:0
seed:2013586477
n_samples:1
hide_debug_overlay:false
noise_schedule:""native""
legacy_v3_extend:false
sampler:""k_dpmpp_2s_ancestral""
controlnet_strength:1
controlnet_model:null
dynamic_thresholding:false
dynamic_thresholding_percentile:0.999
dynamic_thresholding_mimic_scale:10
sm:true
sm_dyn:false
skip_cfg_below_sigma:0
lora_unet_weights:null
lora_clip_weights:null
uc:""nsfw, lowres, {bad}, error, fewer, extra, missing, worst quality, jpeg artifacts, bad quality, watermark, unfinished, displeasing, chromatic aberration, signature, extra digits, artistic error, username, scan, [abstract], bad anatomy, bad hands, @_@, mismatched pupils, heart-shaped pupils, glowing eyes, chibi, toy,[[[KKO]]]", , ,"⑤弱老五样系（老五样的基础上融合其他画师的特点）

来自收集",,,,,,,,,,,,,
"artist:kedama milk,rucaco,kanda_done,[[artist:chen_bin]],[[[[mignon]]]],[ningen mame],[[[[anmi]]]],1girl","artist:kedama milk,rucaco,kanda_done,[[artist:chen_bin]],[[[[mignon]]]],[ningen mame],[[[[anmi]]]],1girl,best quality,amazing quality,very aesthetic,absurdres""
steps:28
height:1216
width:832
scale:6
uncond_scale:1
cfg_rescale:0
seed:753408838
n_samples:1
hide_debug_overlay:false
noise_schedule:""native""
legacy_v3_extend:false
sampler:""k_dpmpp_2s_ancestral""
controlnet_strength:1
controlnet_model:null
dynamic_thresholding:false
dynamic_thresholding_percentile:0.999
dynamic_thresholding_mimic_scale:10
sm:true
sm_dyn:false
skip_cfg_below_sigma:0
lora_unet_weights:null
lora_clip_weights:null
uc:""nsfw, lowres, {bad}, error, fewer, extra, missing, worst quality, jpeg artifacts, bad quality, watermark, unfinished, displeasing, chromatic aberration, signature, extra digits, artistic error, username, scan, [abstract], bad anatomy, bad hands, @_@, mismatched pupils, heart-shaped pupils, glowing eyes, chibi, toy,[[[KKO]]]", , ,"⑤弱老五样系（老五样的基础上融合其他画师的特点）

来自收集",,,,,,,,,,,,,
"{{{shacho_(ko_no_ha) }}},[[tianliang duohe fangdouye]],1girl","{{{shacho_(ko_no_ha) }}},[[tianliang duohe fangdouye]],1girl,best quality,amazing quality,very aesthetic,absurdres""
steps:28
height:1216
width:832
scale:6
uncond_scale:1
cfg_rescale:0
seed:2122037744
n_samples:1
hide_debug_overlay:false
noise_schedule:""native""
legacy_v3_extend:false
sampler:""k_dpmpp_2s_ancestral""
controlnet_strength:1
controlnet_model:null
dynamic_thresholding:false
dynamic_thresholding_percentile:0.999
dynamic_thresholding_mimic_scale:10
sm:true
sm_dyn:false
skip_cfg_below_sigma:0
lora_unet_weights:null
lora_clip_weights:null
uc:""nsfw, lowres, {bad}, error, fewer, extra, missing, worst quality, jpeg artifacts, bad quality, watermark, unfinished, displeasing, chromatic aberration, signature, extra digits, artistic error, username, scan, [abstract], bad anatomy, bad hands, @_@, mismatched pupils, heart-shaped pupils, glowing eyes, chibi, toy,[[[KKO]]]", , ,"⑤弱老五样系（老五样的基础上融合其他画师的特点）

来自收集",,,,,,,,,,,,,
"[artist:ningen_mame],artist:ciloranko,wlop,","[artist:ningen_mame],artist:ciloranko,wlop,1girl,, best quality, amazing quality, very aesthetic, absurdres""
steps:28
height:1216
width:832
scale:6
uncond_scale:1
cfg_rescale:0
seed:356056798
n_samples:1
hide_debug_overlay:false
noise_schedule:""native""
legacy_v3_extend:false
sampler:""k_dpmpp_2s_ancestral""
controlnet_strength:1
controlnet_model:null
dynamic_thresholding:false
dynamic_thresholding_percentile:0.999
dynamic_thresholding_mimic_scale:10
sm:true
sm_dyn:false
skip_cfg_below_sigma:0
lora_unet_weights:null
lora_clip_weights:null
uc:""nsfw, lowres, {bad}, error, fewer, extra, missing, worst quality, jpeg artifacts, bad quality, watermark, unfinished, displeasing, chromatic aberration, signature, extra digits, artistic error, username, scan, [abstract], bad anatomy, bad hands, @_@, mismatched pupils, heart-shaped pupils, glowing eyes, @_@, toy, chibi, [[[pingu]]]", , ,"⑥wlop和老五样的融合

老五样扛把子+wlop

来自收集
",,,,,,,,,,,,,
"[artist:wlop],artist:ciloranko,year 2023,","[artist:wlop],artist:ciloranko,year 2023,1girl,, best quality, amazing quality, very aesthetic, absurdres""
steps:28
height:1216
width:832
scale:6
uncond_scale:1
cfg_rescale:0
seed:1577455934
n_samples:1
hide_debug_overlay:false
noise_schedule:""native""
legacy_v3_extend:false
sampler:""k_dpmpp_2s_ancestral""
controlnet_strength:1
controlnet_model:null
dynamic_thresholding:false
dynamic_thresholding_percentile:0.999
dynamic_thresholding_mimic_scale:10
sm:true
sm_dyn:false
skip_cfg_below_sigma:0
lora_unet_weights:null
lora_clip_weights:null
uc:""nsfw, lowres, {bad}, error, fewer, extra, missing, worst quality, jpeg artifacts, bad quality, watermark, unfinished, displeasing, chromatic aberration, signature, extra digits, artistic error, username, scan, [abstract], bad anatomy, bad hands, @_@, mismatched pupils, heart-shaped pupils, glowing eyes, @_@, toy, chibi, [[[pingu]]]", , ,"⑥wlop和老五样的融合

wlop+小纪

来自收集",,,,,,,,,,,,,
"{amazuyu_tatsuki,shiro9jira},ciloranko,ask {askzy},{wlop},[[tianliang duohe fangdongye]],year 2023,","{amazuyu_tatsuki,shiro9jira},ciloranko,ask {askzy},{wlop},[[tianliang duohe fangdongye]],year 2023,1girl,, best quality, amazing quality, very aesthetic, absurdres""
steps:28
height:1216
width:832
scale:6
uncond_scale:1
cfg_rescale:0
seed:627998625
n_samples:1
hide_debug_overlay:false
noise_schedule:""native""
legacy_v3_extend:false
sampler:""k_dpmpp_2s_ancestral""
controlnet_strength:1
controlnet_model:null
dynamic_thresholding:false
dynamic_thresholding_percentile:0.999
dynamic_thresholding_mimic_scale:10
sm:true
sm_dyn:false
skip_cfg_below_sigma:0
lora_unet_weights:null
lora_clip_weights:null
uc:""nsfw, lowres, {bad}, error, fewer, extra, missing, worst quality, jpeg artifacts, bad quality, watermark, unfinished, displeasing, chromatic aberration, signature, extra digits, artistic error, username, scan, [abstract], bad anatomy, bad hands, @_@, mismatched pupils, heart-shaped pupils, glowing eyes, @_@, toy, chibi, [[[pingu]]]", , ,"⑥wlop和老五样的融合

wlop+防冻液

来自收集",,,,,,,,,,,,,
"{akakura},kedama milk,ciloranko,[wlop],[[[onono imoko]]],","{akakura},kedama milk,ciloranko,[wlop],[[[onono imoko]]],1girl, best quality, amazing quality, very aesthetic, absurdres""
steps:28
height:1216
width:832
scale:6
uncond_scale:1
cfg_rescale:0
seed:784530597
n_samples:1
hide_debug_overlay:false
noise_schedule:""native""
legacy_v3_extend:false
sampler:""k_dpmpp_2s_ancestral""
controlnet_strength:1
controlnet_model:null
dynamic_thresholding:false
dynamic_thresholding_percentile:0.999
dynamic_thresholding_mimic_scale:10
sm:true
sm_dyn:false
skip_cfg_below_sigma:0
lora_unet_weights:null
lora_clip_weights:null
uc:""nsfw, lowres, {bad}, error, fewer, extra, missing, worst quality, jpeg artifacts, bad quality, watermark, unfinished, displeasing, chromatic aberration, signature, extra digits, artistic error, username, scan, [abstract], bad anatomy, bad hands, @_@, mismatched pupils, heart-shaped pupils, glowing eyes, @_@,chibi,toys,[[[Pingu]]]", , ,"⑥wlop和老五样的融合

小纪+弱wlop

来自收集",,,,,,,,,,,,,
"artist:ningen_mame,rhasta,artist:ask_(askzy),[artist:wlop],artist:ciloranko,","artist:ningen_mame,rhasta,artist:ask_(askzy),[artist:wlop],artist:ciloranko,1girl,, best quality, amazing quality, very aesthetic, absurdres""
steps:28
height:1216
width:832
scale:6
uncond_scale:1
cfg_rescale:0
seed:734624047/421194963
n_samples:1
hide_debug_overlay:false
noise_schedule:""native""
legacy_v3_extend:false
sampler:""k_dpmpp_2s_ancestral""
controlnet_strength:1
controlnet_model:null
dynamic_thresholding:false
dynamic_thresholding_percentile:0.999
dynamic_thresholding_mimic_scale:10
sm:true/false
sm_dyn:false
skip_cfg_below_sigma:0
lora_unet_weights:null
lora_clip_weights:null
uc:""nsfw, lowres, {bad}, error, fewer, extra, missing, worst quality, jpeg artifacts, bad quality, watermark, unfinished, displeasing, chromatic aberration, signature, extra digits, artistic error, username, scan, [abstract], bad anatomy, bad hands, @_@, mismatched pupils, heart-shaped pupils, glowing eyes, @_@, toy, chibi, [[[pingu]]]", , ,"⑥wlop和老五样的融合

老五样部分+弱wlop

来自收集",,,,,,,,,,,,,
"[artist:wlop],artist:ciloranko,artist:ask(askzy),artist:bison cangshu,{artist:yunsang},[artist:ningenmame],[artist:sho(sho_lwlw)],[artist:rhasta],year 2023,","[artist:wlop],artist:ciloranko,artist:ask(askzy),artist:bison cangshu,{artist:yunsang},[artist:ningenmame],[artist:sho(sho_lwlw)],[artist:rhasta],year 2023,1girl, best quality, amazing quality, very aesthetic, absurdres""
steps:28
height:1216
width:832
scale:6
uncond_scale:1
cfg_rescale:0
seed:3811006580
n_samples:1
hide_debug_overlay:false
noise_schedule:""native""
legacy_v3_extend:false
sampler:""k_dpmpp_2s_ancestral""
controlnet_strength:1
controlnet_model:null
dynamic_thresholding:false
dynamic_thresholding_percentile:0.999
dynamic_thresholding_mimic_scale:10
sm:true
sm_dyn:false
skip_cfg_below_sigma:0
lora_unet_weights:null
lora_clip_weights:null
uc:""nsfw, lowres, {bad}, error, fewer, extra, missing, worst quality, jpeg artifacts, bad quality, watermark, unfinished, displeasing, chromatic aberration, signature, extra digits, artistic error, username, scan, [abstract], bad anatomy, bad hands, @_@, mismatched pupils, heart-shaped pupils, glowing eyes, @_@, toy, chibi, [[[pingu]]]", , ,"⑥wlop和老五样的融合

wlop+老五样部分+其他

更多微调和例图见右侧→

来自收集",,"去掉部分老五样：
artist:ciloranko,artist:ask(askzy),artist:bison cangshu,{artist:yunsang},[artist:wlop],", , ,,,,,,,,,
"artist:shiratama_(shiratamaco),[artist:ningen mame],[[tianliang_duohe_fangdongye]],[artist:shuz],[wlop],kase_daiki,","artist:shiratama_(shiratamaco),[artist:ningen mame],[[tianliang_duohe_fangdongye]],[artist:shuz],[wlop],kase_daiki,1girl, best quality, amazing quality, very aesthetic, absurdres""
steps:28
height:1216
width:832
scale:6
uncond_scale:1
cfg_rescale:0
seed:2855510066
n_samples:1
hide_debug_overlay:false
noise_schedule:""native""
legacy_v3_extend:false
sampler:""k_dpmpp_2s_ancestral""
controlnet_strength:1
controlnet_model:null
dynamic_thresholding:false
dynamic_thresholding_percentile:0.999
dynamic_thresholding_mimic_scale:10
sm:true
sm_dyn:false
skip_cfg_below_sigma:0
lora_unet_weights:null
lora_clip_weights:null
uc:""nsfw, lowres, {bad}, error, fewer, extra, missing, worst quality, jpeg artifacts, bad quality, watermark, unfinished, displeasing, chromatic aberration, signature, extra digits, artistic error, username, scan, [abstract], bad anatomy, bad hands, @_@, mismatched pupils, heart-shaped pupils, glowing eyes, @_@, toy, chibi, [[[pingu]]]", , ,"⑥wlop和老五样的融合

白玉+老五样部分+弱wlop

来自收集",,,,,,,,,,,,,
"{{{observerz}}},wanke,mikaze oto,ciloranko,[artist:sho_(sho_lwlw)],wlop,year 2023","{{{observerz}}} ,wanke, mikaze oto,ciloranko,[artist:sho_(sho_lwlw)],wlop,year 2023, 1girl, best quality, amazing quality, very aesthetic, absurdres""
steps:28
height:1216
width:832
scale:6
uncond_scale:1
cfg_rescale:0
seed:1463571135
n_samples:1
hide_debug_overlay:false
noise_schedule:""native""
legacy_v3_extend:false
sampler:""k_dpmpp_2s_ancestral""
controlnet_strength:1
controlnet_model:null
dynamic_thresholding:false
dynamic_thresholding_percentile:0.999
dynamic_thresholding_mimic_scale:10
sm:true
sm_dyn:false
skip_cfg_below_sigma:0
lora_unet_weights:null
lora_clip_weights:null
uc:""nsfw, lowres, {bad}, error, fewer, extra, missing, worst quality, jpeg artifacts, bad quality, watermark, unfinished, displeasing, chromatic aberration, signature, extra digits, artistic error, username, scan, [abstract], bad anatomy, bad hands, @_@, mismatched pupils, heart-shaped pupils, glowing eyes, chibi, toy,[[[KKO]]]", , ,"⑥wlop和老五样的融合

observerz+其他+老五样部分+wlop

来自KKO",,,,,,,,,,,,,
"{atsuage_(kakinop)} artist:mika_pikazo,{wlop, reoen,tianliang_duohe_fangdongye},[ask_(askzy)],[kantoku],year_2023,1girl","{atsuage_(kakinop)} artist:mika_pikazo,{wlop, reoen,tianliang_duohe_fangdongye},[ask_(askzy)],[kantoku],year_2023,1girl, best quality, amazing quality, very aesthetic, absurdres""
steps:28
height:1216
width:832
scale:6
uncond_scale:1
cfg_rescale:0
seed:3093884063
n_samples:1
hide_debug_overlay:false
noise_schedule:""native""
legacy_v3_extend:false
sampler:""k_dpmpp_2s_ancestral""
controlnet_strength:1
controlnet_model:null
dynamic_thresholding:false
dynamic_thresholding_percentile:0.999
dynamic_thresholding_mimic_scale:10
sm:true
sm_dyn:false
skip_cfg_below_sigma:0
lora_unet_weights:null
lora_clip_weights:null
uc:""nsfw, lowres, {bad}, error, fewer, extra, missing, worst quality, jpeg artifacts, bad quality, watermark, unfinished, displeasing, chromatic aberration, signature, extra digits, artistic error, username, scan, [abstract], bad anatomy, bad hands, @_@, mismatched pupils, heart-shaped pupils, glowing eyes, chibi, toy,[[[KKO]]]", , ,"⑥wlop和老五样的融合

atsuage+其他+防冻液+wlop

来自gameの神",,,,,,,,,,,,,
"[[[artist:wlop]]],[artist:mochizuki_kei],artist:ciloranko,artist:shanyao_jiang_tororo,1girl","[[[artist:wlop]]],[artist:mochizuki_kei],artist:ciloranko,artist:shanyao_jiang_tororo,1girl, best quality, amazing quality, very aesthetic, absurdres""
steps:28
height:1216
width:832
scale:6
uncond_scale:1
cfg_rescale:0
seed:3076607336
n_samples:1
hide_debug_overlay:false
noise_schedule:""native""
legacy_v3_extend:false
sampler:""k_dpmpp_2s_ancestral""
controlnet_strength:1
controlnet_model:null
dynamic_thresholding:false
dynamic_thresholding_percentile:0.999
dynamic_thresholding_mimic_scale:10
sm:true
sm_dyn:false
skip_cfg_below_sigma:0
lora_unet_weights:null
lora_clip_weights:null
uc:""nsfw, lowres, {bad}, error, fewer, extra, missing, worst quality, jpeg artifacts, bad quality, watermark, unfinished, displeasing, chromatic aberration, signature, extra digits, artistic error, username, scan, [abstract], bad anatomy, bad hands, @_@, mismatched pupils, heart-shaped pupils, glowing eyes, chibi, toy,[[[KKO]]]", , ,"⑥wlop和老五样的融合

wlop+小纪+其他

来自灵之药",,,,,,,,,,,,,
"[[[artist:ningen mame]]], artist:miyase mahiro, artist:chen bin, [[[artist:sho (sho lwlw)]]], [[[[artist:ogipote]]]], [[[artist:ciloranko]]], [artist:cogecha], [artist:wlop], year 2023, 1girl ","[[[artist:ningen mame]]],artist:miyase mahiro,artist:chen bin,[[[artist:sho (sho lwlw)]]],[[[[artist:ogipote]]]],[[[artist:ciloranko]]],[artist:cogecha],[artist:wlop],year 2023,1girl,best quality,amazing quality,very aesthetic,absurdres""
steps:28
height:1216
width:832
scale:6
uncond_scale:1
cfg_rescale:0
seed:701112959
n_samples:1
hide_debug_overlay:false
noise_schedule:""native""
legacy_v3_extend:false
sampler:""k_dpmpp_2s_ancestral""
controlnet_strength:1
controlnet_model:null
dynamic_thresholding:false
dynamic_thresholding_percentile:0.999
dynamic_thresholding_mimic_scale:10
sm:true
sm_dyn:false
skip_cfg_below_sigma:0
lora_unet_weights:null
lora_clip_weights:null
uc:""nsfw, lowres, {bad}, error, fewer, extra, missing, worst quality, jpeg artifacts, bad quality, watermark, unfinished, displeasing, chromatic aberration, signature, extra digits, artistic error, username, scan, [abstract], bad anatomy, bad hands, @_@, mismatched pupils, heart-shaped pupils, glowing eyes, chibi, toy,[[[KKO]]]", , ,"⑥wlop和老五样的融合


来自收集",,,,,,,,,,,,,
"artist:hxxg,{pigeon666},[ciloranko,wlop],[artist:ask_(askzy)],{artist:redi_(rasec_asdjh)},artist:wanke,,1girl","artist:hxxg,{pigeon666},[ciloranko,wlop][artist:ask_(askzy)],{artist:redi_(rasec_asdjh)},artist:wanke,,1girl,best quality,amazing quality,very aesthetic,absurdres""
steps:28
height:1216
width:832
scale:6
uncond_scale:1
cfg_rescale:0
seed:194369207
n_samples:1
hide_debug_overlay:false
noise_schedule:""native""
legacy_v3_extend:false
sampler:""k_dpmpp_2s_ancestral""
controlnet_strength:1
controlnet_model:null
dynamic_thresholding:false
dynamic_thresholding_percentile:0.999
dynamic_thresholding_mimic_scale:10
sm:true
sm_dyn:false
skip_cfg_below_sigma:0
lora_unet_weights:null
lora_clip_weights:null
uc:""nsfw, lowres, {bad}, error, fewer, extra, missing, worst quality, jpeg artifacts, bad quality, watermark, unfinished, displeasing, chromatic aberration, signature, extra digits, artistic error, username, scan, [abstract], bad anatomy, bad hands, @_@, mismatched pupils, heart-shaped pupils, glowing eyes, chibi, toy,[[[KKO]]]", , ,"⑥wlop和老五样的融合


来自收集",,,,,,,,,,,,,
